date,day,month,precipMM,humidity,maxtempC,mintempC,DewPointC,WindGustKmph,cloudcover,pressure,visibility,windspeedKmph
2010-10-07,7,10,0.7,69.70833333333333,31,22,19.625,8.958333333333334,13.833333333333334,1005.3333333333334,9.875,3.0416666666666665
2010-10-08,8,10,0.6,68.33333333333333,30,20,18.875,10.041666666666666,18.208333333333332,1006.2083333333334,9.875,4.625
2010-10-09,9,10,0.7,75.625,30,21,19.125,11.833333333333334,28.375,1007.0833333333334,9.875,5.625
2010-10-10,10,10,1.1,78.875,28,20,19.208333333333332,12.958333333333334,32.291666666666664,1007.9583333333334,7.666666666666667,5.958333333333333
2010-10-11,11,10,0.5,79.29166666666667,28,19,19.125,10.041666666666666,23.583333333333332,1009.9583333333334,6.833333333333333,3.6666666666666665
2010-10-12,12,10,1.3,80.375,28,19,19.541666666666668,10.208333333333334,30.375,1011.3333333333334,8.875,4.291666666666667
2010-10-13,13,10,3.1,79.33333333333333,29,18,19.583333333333332,7.5,38.666666666666664,1010.875,9.125,3.0
2010-10-14,14,10,1.8,82.5,29,19,20.166666666666668,9.083333333333334,43.375,1009.3333333333334,8.625,4.458333333333333
2010-10-15,15,10,1.6,85.25,28,20,20.666666666666668,12.0,55.583333333333336,1009.125,6.416666666666667,6.375
2010-10-16,16,10,1.2000000000000002,83.375,28,21,20.416666666666668,15.375,58.5,1007.0833333333334,7.208333333333333,6.208333333333333
2010-10-17,17,10,15.8,84.25,27,21,21.208333333333332,12.875,68.5,1005.8333333333334,8.083333333333334,4.708333333333333
2010-10-18,18,10,16.3,88.20833333333333,27,21,21.833333333333332,8.166666666666666,75.25,1006.2083333333334,4.208333333333333,3.375
2010-10-19,19,10,21.1,89.75,28,20,21.916666666666668,8.75,71.16666666666667,1007.25,6.208333333333333,4.416666666666667
2010-10-20,20,10,25.0,89.25,28,21,22.083333333333332,9.083333333333334,84.45833333333333,1008.1666666666666,5.75,4.541666666666667
2010-10-21,21,10,8.3,89.33333333333333,28,21,21.666666666666668,9.833333333333334,79.54166666666667,1006.625,5.0,4.375
2010-10-22,22,10,3.1999999999999997,89.25,27,21,21.625,9.833333333333334,78.20833333333333,1005.75,6.041666666666667,4.75
2010-10-23,23,10,3.5,89.79166666666667,27,20,21.125,9.5,60.416666666666664,1007.75,8.125,3.9166666666666665
2010-10-24,24,10,2.8,88.54166666666667,27,19,20.333333333333332,8.916666666666666,45.875,1009.2083333333334,8.666666666666666,3.4166666666666665
2010-10-25,25,10,7.300000000000001,85.0,27,19,19.958333333333332,10.416666666666666,35.666666666666664,1010.1666666666666,7.208333333333333,5.0
2010-10-26,26,10,1.6,80.16666666666667,27,19,19.541666666666668,13.541666666666666,19.916666666666668,1011.4583333333334,8.708333333333334,5.833333333333333
2010-10-27,27,10,0.0,71.04166666666667,28,18,17.333333333333332,13.708333333333334,6.375,1012.7916666666666,10.0,6.208333333333333
2010-10-28,28,10,0.0,66.25,28,19,16.875,12.375,6.541666666666667,1012.4583333333334,10.0,5.833333333333333
2010-10-29,29,10,0.0,68.41666666666667,28,19,16.458333333333332,13.583333333333334,10.833333333333334,1012.7083333333334,10.0,6.5
2010-10-30,30,10,0.0,66.83333333333333,28,18,15.5,16.541666666666668,6.458333333333333,1013.2916666666666,10.0,7.708333333333333
2010-10-31,31,10,0.0,65.83333333333333,27,18,15.041666666666666,17.333333333333332,5.541666666666667,1012.6666666666666,10.0,7.541666666666667
2010-11-01,1,11,0.0,63.75,26,17,14.041666666666666,17.75,0.5,1010.5416666666666,10.0,7.458333333333333
2010-11-02,2,11,0.0,68.70833333333333,27,17,15.708333333333334,17.916666666666668,19.833333333333332,1010.375,10.0,7.791666666666667
2010-11-03,3,11,4.8,82.04166666666667,27,20,19.791666666666668,16.5,43.833333333333336,1011.7083333333334,8.416666666666666,7.0
2010-11-04,4,11,14.5,88.25,27,20,21.125,16.0,64.54166666666667,1011.5416666666666,6.458333333333333,6.875
2010-11-05,5,11,11.700000000000001,89.5,27,21,21.208333333333332,10.791666666666666,68.58333333333333,1011.625,6.916666666666667,4.75
2010-11-06,6,11,16.3,89.41666666666667,27,20,21.041666666666668,10.083333333333334,61.583333333333336,1010.2083333333334,6.833333333333333,5.5
2010-11-07,7,11,0.0,82.04166666666667,25,19,17.583333333333332,14.791666666666666,20.291666666666668,1009.5,8.333333333333334,6.916666666666667
2010-11-08,8,11,2.5,87.33333333333333,25,18,19.041666666666668,21.458333333333332,57.958333333333336,1008.4583333333334,8.708333333333334,8.666666666666666
2010-11-09,9,11,6.8,88.375,26,20,20.458333333333332,24.875,77.33333333333333,1011.2083333333334,5.583333333333333,10.375
2010-11-10,10,11,10.9,86.33333333333333,28,19,21.333333333333332,12.041666666666666,73.875,1013.0833333333334,5.833333333333333,5.875
2010-11-11,11,11,10.5,86.875,28,20,21.083333333333332,9.416666666666666,61.208333333333336,1011.8333333333334,7.25,5.083333333333333
2010-11-12,12,11,3.9,87.95833333333333,28,19,21.125,7.958333333333333,65.20833333333333,1009.625,3.75,3.6666666666666665
2010-11-13,13,11,19.4,89.79166666666667,28,21,21.833333333333332,6.916666666666667,69.45833333333333,1009.4583333333334,4.791666666666667,2.625
2010-11-14,14,11,29.0,94.08333333333333,26,21,21.458333333333332,11.125,67.125,1011.9166666666666,4.416666666666667,4.0
2010-11-15,15,11,8.2,90.66666666666667,28,20,21.5,11.541666666666666,52.375,1013.25,7.875,4.583333333333333
2010-11-16,16,11,3.1,82.25,27,20,19.875,13.458333333333334,33.375,1011.5,9.166666666666666,6.125
2010-11-17,17,11,0.2,81.0,27,19,19.25,13.75,18.083333333333332,1011.2083333333334,9.416666666666666,6.708333333333333
2010-11-18,18,11,2.7,89.91666666666667,26,19,20.791666666666668,14.625,62.791666666666664,1011.8333333333334,6.625,5.75
2010-11-19,19,11,4.1,87.0,27,20,20.708333333333332,8.791666666666666,46.208333333333336,1011.3333333333334,8.708333333333334,3.4583333333333335
2010-11-20,20,11,3.3,86.20833333333333,27,20,20.541666666666668,8.041666666666666,36.541666666666664,1009.375,8.541666666666666,3.7083333333333335
2010-11-21,21,11,24.9,89.29166666666667,26,21,20.791666666666668,11.875,61.333333333333336,1008.8333333333334,6.791666666666667,4.791666666666667
2010-11-22,22,11,0.7,86.375,26,20,19.916666666666668,15.583333333333334,51.25,1007.9166666666666,9.5,6.375
2010-11-23,23,11,0.6000000000000001,85.08333333333333,27,20,19.916666666666668,15.958333333333334,56.291666666666664,1008.8333333333334,9.083333333333334,7.0
2010-11-24,24,11,4.1000000000000005,89.16666666666667,27,20,20.5,9.291666666666666,56.0,1010.8333333333334,6.875,2.0833333333333335
2010-11-25,25,11,0.5,79.08333333333333,27,20,19.0,8.625,32.5,1012.0416666666666,9.791666666666666,4.083333333333333
2010-11-26,26,11,0.0,80.25,27,19,18.583333333333332,10.291666666666666,23.75,1010.8333333333334,9.583333333333334,4.5
2010-11-27,27,11,1.3,74.625,25,19,17.0,9.333333333333334,45.208333333333336,1010.7083333333334,9.833333333333334,3.6666666666666665
2010-11-28,28,11,0.0,67.79166666666667,26,17,14.666666666666666,13.25,14.791666666666666,1011.5416666666666,10.0,5.375
2010-11-29,29,11,0.0,76.20833333333333,27,17,17.166666666666668,14.166666666666666,8.333333333333334,1012.2083333333334,10.0,5.416666666666667
2010-11-30,30,11,0.0,71.125,27,18,16.333333333333332,13.0,6.958333333333333,1011.1666666666666,10.0,6.041666666666667
2010-12-01,1,12,0.0,73.75,27,19,17.0,10.416666666666666,10.958333333333334,1010.7083333333334,10.0,5.125
2010-12-02,2,12,0.0,69.70833333333333,28,19,16.375,10.416666666666666,5.125,1010.875,10.0,5.25
2010-12-03,3,12,0.0,71.5,27,18,16.75,12.208333333333334,15.333333333333334,1011.25,10.0,5.166666666666667
2010-12-04,4,12,1.4000000000000001,70.79166666666667,26,18,16.333333333333332,12.625,33.375,1010.0833333333334,9.75,5.708333333333333
2010-12-05,5,12,0.0,68.75,26,17,14.875,14.458333333333334,13.083333333333334,1009.375,10.0,6.916666666666667
2010-12-06,6,12,0.0,63.958333333333336,25,17,12.75,14.75,0.75,1010.0833333333334,10.0,6.375
2010-12-07,7,12,0.0,64.16666666666667,25,15,12.583333333333334,15.458333333333334,4.666666666666667,1009.625,10.0,6.583333333333333
2010-12-08,8,12,0.0,70.875,27,17,15.75,9.791666666666666,19.458333333333332,1008.4166666666666,10.0,3.375
2010-12-09,9,12,0.1,76.54166666666667,27,18,17.708333333333332,10.958333333333334,28.458333333333332,1008.5833333333334,8.625,4.458333333333333
2010-12-10,10,12,0.0,74.875,27,16,16.208333333333332,9.375,17.416666666666668,1009.3333333333334,9.0,3.4166666666666665
2010-12-11,11,12,0.0,77.29166666666667,25,14,15.125,11.875,6.5,1009.625,8.666666666666666,5.708333333333333
2010-12-12,12,12,0.0,76.375,24,12,13.916666666666666,9.416666666666666,13.625,1009.375,7.75,4.5
2010-12-13,13,12,0.0,72.375,25,12,13.166666666666666,7.166666666666667,18.5,1011.0416666666666,8.083333333333334,2.4583333333333335
2010-12-14,14,12,0.0,63.0,25,16,11.875,11.25,3.5,1011.875,10.0,5.583333333333333
2010-12-15,15,12,0.0,62.125,25,15,11.708333333333334,15.666666666666666,7.708333333333333,1012.125,10.0,7.208333333333333
2010-12-16,16,12,0.0,57.375,26,15,10.916666666666666,12.708333333333334,5.166666666666667,1012.0833333333334,10.0,5.791666666666667
2010-12-17,17,12,0.0,48.208333333333336,26,15,8.958333333333334,12.458333333333334,1.9583333333333333,1012.5833333333334,10.0,5.416666666666667
2010-12-18,18,12,0.0,40.125,26,15,6.083333333333333,15.833333333333334,0.25,1013.0833333333334,10.0,7.541666666666667
2010-12-19,19,12,0.0,39.958333333333336,25,13,3.75,21.458333333333332,0.0,1014.6666666666666,10.0,9.5
2010-12-20,20,12,0.0,41.583333333333336,25,12,4.708333333333333,18.708333333333332,0.0,1015.7083333333334,10.0,7.291666666666667
2010-12-21,21,12,0.0,38.458333333333336,27,13,5.791666666666667,12.583333333333334,0.0,1013.8333333333334,10.0,5.666666666666667
2010-12-22,22,12,0.0,42.958333333333336,27,14,6.541666666666667,9.125,4.916666666666667,1010.8333333333334,10.0,3.5
2010-12-23,23,12,0.0,50.875,27,13,8.875,6.208333333333333,6.291666666666667,1010.5833333333334,10.0,2.0
2010-12-24,24,12,0.0,45.833333333333336,27,14,8.291666666666666,8.5,6.291666666666667,1011.5833333333334,10.0,4.041666666666667
2010-12-25,25,12,0.0,37.041666666666664,28,14,6.75,10.75,1.2916666666666667,1011.3333333333334,10.0,5.333333333333333
2010-12-26,26,12,0.0,47.416666666666664,27,15,8.125,10.25,5.0,1011.375,10.0,4.041666666666667
2010-12-27,27,12,0.0,54.875,26,15,11.25,12.208333333333334,21.708333333333332,1011.5833333333334,10.0,5.916666666666667
2010-12-28,28,12,0.0,56.25,27,16,11.916666666666666,12.333333333333334,26.416666666666668,1011.625,10.0,5.0
2010-12-29,29,12,0.0,56.208333333333336,27,16,12.25,12.25,8.75,1012.0833333333334,10.0,5.583333333333333
2010-12-30,30,12,0.0,56.625,27,16,12.833333333333334,10.666666666666666,11.833333333333334,1011.75,10.0,5.0
2010-12-31,31,12,0.0,54.666666666666664,27,14,11.541666666666666,10.5,14.541666666666666,1010.6666666666666,10.0,3.875
2011-01-01,1,1,0.0,55.041666666666664,27,15,11.25,12.0,9.125,1009.7083333333334,10.0,5.0
2011-01-02,2,1,0.0,53.375,28,15,11.791666666666666,14.25,18.083333333333332,1009.9583333333334,10.0,6.75
2011-01-03,3,1,0.0,54.0,29,16,12.458333333333334,16.333333333333332,11.708333333333334,1011.125,10.0,7.625
2011-01-04,4,1,0.0,54.541666666666664,28,17,12.958333333333334,13.875,22.458333333333332,1011.7916666666666,10.0,6.333333333333333
2011-01-05,5,1,0.0,50.833333333333336,28,18,11.958333333333334,12.916666666666666,11.875,1011.375,10.0,6.791666666666667
2011-01-06,6,1,0.0,37.5,28,16,6.875,15.458333333333334,2.0416666666666665,1012.25,10.0,7.25
2011-01-07,7,1,0.0,23.666666666666668,27,13,0.125,15.166666666666666,0.0,1012.4166666666666,10.0,7.083333333333333
2011-01-08,8,1,0.0,29.25,30,14,3.375,11.75,0.0,1011.2083333333334,10.0,4.708333333333333
2011-01-09,9,1,0.0,25.791666666666668,30,15,2.4166666666666665,13.125,0.0,1010.9583333333334,10.0,6.458333333333333
2011-01-10,10,1,0.0,27.375,29,15,3.0,13.291666666666666,0.0,1012.2083333333334,10.0,6.125
2011-01-11,11,1,0.0,28.791666666666668,31,15,3.0833333333333335,10.375,0.0,1011.875,10.0,3.7083333333333335
2011-01-12,12,1,0.0,29.166666666666668,31,16,3.2916666666666665,9.625,0.0,1011.625,10.0,4.75
2011-01-13,13,1,0.0,28.291666666666668,31,16,3.4583333333333335,10.583333333333334,0.0,1011.6666666666666,10.0,4.625
2011-01-14,14,1,0.0,32.5,32,16,5.708333333333333,9.416666666666666,0.0,1012.4166666666666,10.0,3.7916666666666665
2011-01-15,15,1,0.0,37.833333333333336,31,16,7.0,9.041666666666666,0.0,1013.0416666666666,10.0,4.166666666666667
2011-01-16,16,1,0.0,35.083333333333336,31,16,6.458333333333333,8.958333333333334,0.0,1012.4583333333334,10.0,3.875
2011-01-17,17,1,0.0,37.916666666666664,31,16,7.75,9.041666666666666,0.0,1011.9583333333334,10.0,3.7916666666666665
2011-01-18,18,1,0.0,36.291666666666664,33,15,7.208333333333333,7.791666666666667,0.0,1011.6666666666666,10.0,2.5416666666666665
2011-01-19,19,1,0.0,27.041666666666668,33,16,3.625,10.208333333333334,0.0,1011.0416666666666,10.0,4.125
2011-01-20,20,1,0.0,30.083333333333332,33,18,6.083333333333333,10.708333333333334,0.0,1012.5416666666666,10.0,4.708333333333333
2011-01-21,21,1,0.0,25.166666666666668,31,16,3.875,12.958333333333334,0.0,1013.2083333333334,10.0,5.625
2011-01-22,22,1,0.0,26.833333333333332,32,17,3.5416666666666665,10.541666666666666,0.0,1013.5833333333334,10.0,3.5
2011-01-23,23,1,0.0,28.833333333333332,33,16,4.541666666666667,9.666666666666666,0.25,1014.1666666666666,10.0,4.083333333333333
2011-01-24,24,1,0.0,35.25,33,18,7.041666666666667,9.666666666666666,0.375,1013.8333333333334,10.0,3.9583333333333335
2011-01-25,25,1,0.0,37.625,33,17,8.458333333333334,10.041666666666666,1.3333333333333333,1013.625,10.0,3.6666666666666665
2011-01-26,26,1,0.0,31.583333333333332,32,18,7.166666666666667,11.875,0.0,1014.2083333333334,10.0,6.333333333333333
2011-01-27,27,1,0.0,34.75,33,18,7.333333333333333,11.583333333333334,0.375,1014.4583333333334,10.0,3.8333333333333335
2011-01-28,28,1,0.0,33.833333333333336,33,19,7.625,11.875,0.5833333333333334,1013.4166666666666,10.0,5.333333333333333
2011-01-29,29,1,0.0,36.208333333333336,33,16,7.625,8.625,0.125,1012.5,10.0,3.2916666666666665
2011-01-30,30,1,0.0,32.5,33,16,6.5,10.208333333333334,3.75,1012.7916666666666,10.0,4.166666666666667
2011-01-31,31,1,0.0,34.875,32,17,7.0,11.833333333333334,3.5,1013.2916666666666,10.0,4.875
2011-02-01,1,2,0.0,36.541666666666664,33,17,7.916666666666667,10.583333333333334,1.5,1013.4583333333334,10.0,4.583333333333333
2011-02-02,2,2,0.0,32.75,32,18,8.083333333333334,12.958333333333334,1.0833333333333333,1013.625,10.0,6.708333333333333
2011-02-03,3,2,0.0,30.25,32,18,7.291666666666667,14.75,0.75,1013.5416666666666,10.0,7.208333333333333
2011-02-04,4,2,0.0,31.458333333333332,32,18,7.208333333333333,12.541666666666666,0.0,1013.4166666666666,10.0,5.125
2011-02-05,5,2,0.0,25.958333333333332,33,18,4.625,11.541666666666666,0.0,1011.7916666666666,10.0,5.916666666666667
2011-02-06,6,2,0.0,23.041666666666668,33,18,2.3333333333333335,12.666666666666666,0.0,1011.375,10.0,5.5
2011-02-07,7,2,0.0,30.5,34,16,5.833333333333333,10.583333333333334,0.0,1010.75,10.0,3.9166666666666665
2011-02-08,8,2,0.0,35.375,34,18,7.583333333333333,12.208333333333334,0.7083333333333334,1009.0416666666666,10.0,5.875
2011-02-09,9,2,0.0,37.625,34,17,8.708333333333334,11.333333333333334,1.5833333333333333,1008.375,10.0,4.791666666666667
2011-02-10,10,2,0.0,36.5,34,17,8.291666666666666,9.375,1.7083333333333333,1010.0416666666666,10.0,4.208333333333333
2011-02-11,11,2,0.0,29.291666666666668,33,18,5.541666666666667,11.208333333333334,0.5833333333333334,1011.4166666666666,10.0,5.166666666666667
2011-02-12,12,2,0.0,33.708333333333336,33,18,7.125,8.875,2.25,1011.2083333333334,10.0,3.2083333333333335
2011-02-13,13,2,0.0,36.458333333333336,33,17,8.875,9.291666666666666,1.9166666666666667,1009.875,10.0,3.7083333333333335
2011-02-14,14,2,0.0,43.875,33,17,10.458333333333334,11.291666666666666,0.5416666666666666,1008.75,10.0,5.5
2011-02-15,15,2,0.0,60.333333333333336,30,17,12.916666666666666,13.041666666666666,8.375,1010.2083333333334,9.583333333333334,6.375
2011-02-16,16,2,0.0,69.54166666666667,27,16,14.208333333333334,12.833333333333334,23.625,1011.7083333333334,7.833333333333333,6.666666666666667
2011-02-17,17,2,0.0,56.0,30,14,12.0,11.083333333333334,4.583333333333333,1011.9583333333334,8.333333333333334,3.4166666666666665
2011-02-18,18,2,0.0,48.458333333333336,31,15,10.75,10.625,4.958333333333333,1011.0,10.0,4.916666666666667
2011-02-19,19,2,0.0,45.041666666666664,32,17,9.791666666666666,11.458333333333334,1.625,1012.3333333333334,10.0,4.791666666666667
2011-02-20,20,2,0.0,36.208333333333336,31,16,7.166666666666667,15.541666666666666,0.0,1012.75,10.0,5.625
2011-02-21,21,2,0.0,29.333333333333332,33,17,5.875,15.458333333333334,0.0,1012.2916666666666,10.0,7.333333333333333
2011-02-22,22,2,0.0,36.708333333333336,32,18,8.5,15.208333333333334,10.958333333333334,1011.9583333333334,10.0,6.25
2011-02-23,23,2,0.0,44.5,32,20,11.458333333333334,10.875,30.916666666666668,1012.9166666666666,9.75,5.166666666666667
2011-02-24,24,2,0.0,47.25,32,18,11.291666666666666,11.125,9.625,1011.5833333333334,10.0,5.25
2011-02-25,25,2,0.0,44.208333333333336,32,17,9.583333333333334,10.25,3.4166666666666665,1009.9583333333334,10.0,4.125
2011-02-26,26,2,0.0,35.75,33,18,8.083333333333334,10.208333333333334,2.7916666666666665,1010.4583333333334,10.0,4.208333333333333
2011-02-27,27,2,0.0,27.916666666666668,33,18,7.208333333333333,14.0,23.083333333333332,1012.0,10.0,6.875
2011-02-28,28,2,0.8,50.208333333333336,32,21,14.166666666666666,14.666666666666666,30.041666666666668,1012.25,9.375,6.125
2011-03-01,1,3,0.0,50.583333333333336,32,21,13.75,12.458333333333334,28.041666666666668,1011.2916666666666,9.75,5.791666666666667
2011-03-02,2,3,0.0,45.625,34,20,12.833333333333334,9.416666666666666,16.125,1010.8333333333334,10.0,3.6666666666666665
2011-03-03,3,3,0.0,33.0,34,21,9.125,12.583333333333334,36.916666666666664,1011.5,10.0,6.666666666666667
2011-03-04,4,3,0.3,33.791666666666664,34,21,9.625,11.541666666666666,33.291666666666664,1011.25,10.0,6.416666666666667
2011-03-05,5,3,0.0,33.291666666666664,34,20,10.041666666666666,11.75,22.833333333333332,1011.2916666666666,10.0,6.583333333333333
2011-03-06,6,3,0.0,32.416666666666664,34,21,8.875,12.375,22.833333333333332,1011.8333333333334,10.0,7.041666666666667
2011-03-07,7,3,0.0,26.166666666666668,38,21,8.25,12.875,0.875,1012.9583333333334,10.0,5.416666666666667
2011-03-08,8,3,0.0,24.583333333333332,37,23,8.041666666666666,13.791666666666666,2.2083333333333335,1011.1666666666666,10.0,5.875
2011-03-09,9,3,0.0,28.208333333333332,36,21,6.583333333333333,14.916666666666666,1.2916666666666667,1010.8333333333334,10.0,6.958333333333333
2011-03-10,10,3,0.0,27.458333333333332,35,19,5.75,11.125,0.0,1010.8333333333334,10.0,5.208333333333333
2011-03-11,11,3,0.0,19.375,36,20,2.2916666666666665,11.291666666666666,0.0,1010.0833333333334,10.0,5.041666666666667
2011-03-12,12,3,0.0,19.791666666666668,36,20,3.5,14.666666666666666,0.0,1009.7083333333334,10.0,6.25
2011-03-13,13,3,0.0,19.833333333333332,37,21,4.541666666666667,13.416666666666666,0.0,1010.0,10.0,5.541666666666667
2011-03-14,14,3,0.0,21.458333333333332,37,20,4.958333333333333,11.083333333333334,0.0,1009.7916666666666,10.0,4.5
2011-03-15,15,3,0.0,16.5,38,22,1.5833333333333333,14.291666666666666,0.0,1009.25,10.0,5.708333333333333
2011-03-16,16,3,0.0,12.458333333333334,38,22,-1.7916666666666667,18.416666666666668,0.0,1008.125,10.0,8.541666666666666
2011-03-17,17,3,0.0,12.791666666666666,38,21,-2.625,15.541666666666666,0.0,1008.8333333333334,10.0,6.208333333333333
2011-03-18,18,3,0.0,22.625,39,20,4.083333333333333,10.333333333333334,0.0,1008.375,10.0,4.333333333333333
2011-03-19,19,3,0.0,34.375,39,21,9.791666666666666,13.375,0.0,1007.9583333333334,10.0,5.25
2011-03-20,20,3,0.0,26.75,38,21,6.125,15.083333333333334,0.0,1007.9583333333334,10.0,6.458333333333333
2011-03-21,21,3,0.0,32.458333333333336,36,20,8.0,13.291666666666666,2.1666666666666665,1010.125,10.0,6.166666666666667
2011-03-22,22,3,0.0,37.583333333333336,38,19,10.166666666666666,12.583333333333334,0.875,1010.4583333333334,10.0,5.583333333333333
2011-03-23,23,3,0.0,29.541666666666668,37,19,7.541666666666667,13.625,3.8333333333333335,1010.2083333333334,10.0,5.375
2011-03-24,24,3,0.0,32.666666666666664,35,21,8.666666666666666,13.0,2.9166666666666665,1010.0833333333334,10.0,5.708333333333333
2011-03-25,25,3,0.0,34.333333333333336,36,20,10.75,12.458333333333334,3.6666666666666665,1010.4583333333334,10.0,5.0
2011-03-26,26,3,0.0,32.666666666666664,37,19,9.875,12.916666666666666,3.75,1010.4166666666666,10.0,5.5
2011-03-27,27,3,0.0,31.5,39,21,8.625,12.916666666666666,1.375,1010.125,10.0,5.416666666666667
2011-03-28,28,3,0.0,31.0,39,22,8.666666666666666,12.041666666666666,0.0,1009.625,10.0,4.875
2011-03-29,29,3,0.0,27.291666666666668,39,22,8.333333333333334,14.208333333333334,0.125,1010.125,10.0,6.5
2011-03-30,30,3,0.0,23.333333333333332,39,22,6.833333333333333,14.166666666666666,0.0,1010.6666666666666,10.0,6.291666666666667
2011-03-31,31,3,0.0,18.458333333333332,37,23,2.6666666666666665,16.916666666666668,0.3333333333333333,1010.7083333333334,10.0,7.5
2011-04-01,1,4,0.0,26.416666666666668,36,22,4.125,17.333333333333332,0.0,1010.2916666666666,10.0,7.708333333333333
2011-04-02,2,4,0.0,39.791666666666664,37,18,9.25,12.291666666666666,0.0,1010.1666666666666,10.0,5.875
2011-04-03,3,4,0.0,49.625,34,19,12.583333333333334,13.833333333333334,0.0,1010.4583333333334,10.0,7.458333333333333
2011-04-04,4,4,0.0,43.666666666666664,37,18,10.583333333333334,12.416666666666666,0.0,1010.1666666666666,10.0,5.333333333333333
2011-04-05,5,4,0.0,41.958333333333336,38,19,10.75,12.0,1.125,1009.9583333333334,10.0,4.666666666666667
2011-04-06,6,4,0.0,46.291666666666664,38,21,12.875,12.375,1.8333333333333333,1009.7083333333334,10.0,6.083333333333333
2011-04-07,7,4,0.0,37.791666666666664,38,20,11.25,12.0,5.875,1010.8333333333334,10.0,4.958333333333333
2011-04-08,8,4,0.0,41.333333333333336,37,22,12.875,12.083333333333334,4.291666666666667,1011.3333333333334,10.0,5.958333333333333
2011-04-09,9,4,0.0,40.0,38,23,12.375,11.0,3.5833333333333335,1011.5416666666666,10.0,5.0
2011-04-10,10,4,0.0,40.583333333333336,38,22,12.958333333333334,9.833333333333334,6.25,1011.8333333333334,10.0,4.0
2011-04-11,11,4,0.6,39.125,37,23,14.125,10.416666666666666,18.083333333333332,1010.8333333333334,10.0,4.5
2011-04-12,12,4,1.1,40.541666666666664,38,24,14.833333333333334,10.208333333333334,14.166666666666666,1009.9583333333334,9.875,4.583333333333333
2011-04-13,13,4,0.0,42.333333333333336,39,22,14.833333333333334,11.875,6.625,1009.75,10.0,5.125
2011-04-14,14,4,0.1,42.333333333333336,39,22,14.791666666666666,12.416666666666666,6.208333333333333,1008.4583333333334,10.0,6.166666666666667
2011-04-15,15,4,0.0,44.125,38,22,14.916666666666666,12.916666666666666,4.875,1008.0,10.0,5.583333333333333
2011-04-16,16,4,0.0,47.666666666666664,37,22,16.291666666666668,12.583333333333334,8.333333333333334,1009.25,10.0,6.291666666666667
2011-04-17,17,4,0.0,40.083333333333336,39,23,15.0,12.333333333333334,7.333333333333333,1009.6666666666666,10.0,4.541666666666667
2011-04-18,18,4,0.0,43.5,38,22,15.125,13.458333333333334,6.875,1008.0416666666666,10.0,6.166666666666667
2011-04-19,19,4,0.0,40.541666666666664,38,22,14.125,14.291666666666666,4.083333333333333,1007.0,10.0,6.583333333333333
2011-04-20,20,4,0.0,46.583333333333336,38,23,15.583333333333334,13.541666666666666,2.5,1007.5,10.0,7.0
2011-04-21,21,4,0.0,43.541666666666664,38,22,14.208333333333334,12.875,2.375,1007.5833333333334,10.0,6.25
2011-04-22,22,4,0.0,42.5,39,20,13.916666666666666,13.333333333333334,1.4583333333333333,1007.4166666666666,10.0,5.666666666666667
2011-04-23,23,4,0.0,35.5,39,23,12.708333333333334,12.208333333333334,2.7083333333333335,1006.6666666666666,10.0,4.833333333333333
2011-04-24,24,4,0.9,42.833333333333336,35,24,15.5,11.791666666666666,18.625,1007.4583333333334,10.0,5.625
2011-04-25,25,4,0.0,40.875,38,24,14.583333333333334,11.125,2.9166666666666665,1007.2916666666666,10.0,4.916666666666667
2011-04-26,26,4,0.0,33.041666666666664,40,24,12.041666666666666,12.791666666666666,0.375,1006.9583333333334,10.0,5.75
2011-04-27,27,4,0.0,44.625,41,23,15.291666666666666,12.875,0.08333333333333333,1005.75,10.0,6.041666666666667
2011-04-28,28,4,0.4,53.125,41,22,17.375,14.958333333333334,6.958333333333333,1005.0,10.0,6.916666666666667
2011-04-29,29,4,0.8,54.875,39,22,18.416666666666668,14.75,12.75,1005.6666666666666,10.0,6.416666666666667
2011-04-30,30,4,0.2,46.791666666666664,39,24,16.833333333333332,14.708333333333334,5.458333333333333,1006.1666666666666,10.0,6.0
2011-05-01,1,5,0.4,53.166666666666664,39,24,17.875,15.208333333333334,9.958333333333334,1007.25,10.0,7.041666666666667
2011-05-02,2,5,0.30000000000000004,53.0,37,23,18.125,14.875,15.791666666666666,1008.0,10.0,7.75
2011-05-03,3,5,0.0,48.041666666666664,37,22,15.916666666666666,16.041666666666668,5.125,1008.1666666666666,10.0,8.125
2011-05-04,4,5,0.0,55.208333333333336,35,22,17.333333333333332,18.041666666666668,1.8333333333333333,1009.1666666666666,10.0,9.25
2011-05-05,5,5,0.0,52.666666666666664,37,20,15.875,15.958333333333334,5.0,1009.0,10.0,7.291666666666667
2011-05-06,6,5,0.0,53.791666666666664,36,20,16.458333333333332,16.25,1.5,1008.4166666666666,10.0,8.875
2011-05-07,7,5,0.0,60.333333333333336,35,20,16.708333333333332,19.541666666666668,12.416666666666666,1008.0833333333334,10.0,10.375
2011-05-08,8,5,0.2,60.083333333333336,37,22,17.916666666666668,16.333333333333332,34.208333333333336,1006.6666666666666,10.0,8.291666666666666
2011-05-09,9,5,0.7,54.833333333333336,35,22,17.875,17.75,24.458333333333332,1007.2083333333334,10.0,11.583333333333334
2011-05-10,10,5,0.0,48.083333333333336,35,22,16.0,18.75,8.583333333333334,1007.6666666666666,10.0,11.833333333333334
